starttime	seconds	ctime	dtime	ttime	wait
Tue May 09 23:08:25 2017	1494364105	0	68	68	68
Tue May 09 23:08:25 2017	1494364105	0	68	68	68
Tue May 09 23:08:25 2017	1494364105	0	68	68	68
Tue May 09 23:08:24 2017	1494364104	0	69	69	69
Tue May 09 23:08:25 2017	1494364105	0	69	69	69
Tue May 09 23:08:25 2017	1494364105	0	71	71	71
Tue May 09 23:08:25 2017	1494364105	0	71	71	71
Tue May 09 23:08:25 2017	1494364105	0	71	71	71
Tue May 09 23:08:25 2017	1494364105	0	72	72	72
Tue May 09 23:08:25 2017	1494364105	0	72	72	72
Tue May 09 23:08:25 2017	1494364105	0	73	73	73
Tue May 09 23:08:25 2017	1494364105	0	73	73	73
Tue May 09 23:08:25 2017	1494364105	0	74	74	74
Tue May 09 23:08:25 2017	1494364105	0	74	74	74
Tue May 09 23:08:25 2017	1494364105	0	75	75	75
Tue May 09 23:08:25 2017	1494364105	0	75	75	75
Tue May 09 23:08:25 2017	1494364105	0	76	76	76
Tue May 09 23:08:25 2017	1494364105	0	79	79	79
Tue May 09 23:08:25 2017	1494364105	0	87	87	86
Tue May 09 23:08:25 2017	1494364105	0	87	87	87
Tue May 09 23:08:25 2017	1494364105	0	94	94	94
Tue May 09 23:08:25 2017	1494364105	0	95	95	95
Tue May 09 23:08:25 2017	1494364105	0	99	99	99
Tue May 09 23:08:25 2017	1494364105	0	104	105	104
Tue May 09 23:08:25 2017	1494364105	0	198	198	198
Tue May 09 23:08:25 2017	1494364105	0	229	229	229
Tue May 09 23:08:25 2017	1494364105	0	229	229	229
Tue May 09 23:08:24 2017	1494364104	0	231	231	231
Tue May 09 23:08:24 2017	1494364104	0	237	238	237
Tue May 09 23:08:25 2017	1494364105	0	259	259	259
Tue May 09 23:08:25 2017	1494364105	0	294	294	294
Tue May 09 23:08:24 2017	1494364104	0	998	998	998
Tue May 09 23:08:24 2017	1494364104	0	999	999	999
Tue May 09 23:08:24 2017	1494364104	0	999	999	999
Tue May 09 23:08:25 2017	1494364105	0	999	999	999
Tue May 09 23:08:24 2017	1494364104	0	1000	1000	1000
Tue May 09 23:08:24 2017	1494364104	1	1000	1001	1000
Tue May 09 23:08:24 2017	1494364104	0	1001	1001	1001
Tue May 09 23:08:24 2017	1494364104	0	1001	1001	1001
Tue May 09 23:08:24 2017	1494364104	1	1001	1002	1001
Tue May 09 23:08:24 2017	1494364104	0	1002	1003	1002
Tue May 09 23:08:24 2017	1494364104	0	1003	1003	1003
